County,State,Country,LastUpdate,Lat,Long,Confirmed,Deaths,Recovered,Date,Population,Confirmed_Change,Deaths_Change,Confirmed_POPPCT,Confirmed_POPADJ_GF,Confirmed_POPADJ_GF_Change,Deaths_POPPCT,Deaths_POPADJ_GF,Deaths_POPADJ_GF_Change
ALL,HI,USA,2020-03-23T23:19:34,0.0,0.0,72,0,0,03-23-2020,1415872,0,0,0.005085205442299868,5.085205,0.0,0.0,0.0,0.0
ALL,Grand Princess,USA,2020-03-27T22:14:55,0.0,0.0,28,3,0,03-27-2020,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ALL,Grand Princess,USA,2020-03-26T23:48:35,0.0,0.0,28,1,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,Grand Princess,USA,2020-03-25T23:33:19,0.0,0.0,28,1,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,Grand Princess,USA,2020-03-24T23:37:31,0.0,0.0,28,1,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,Grand Princess,USA,2020-03-23T23:19:34,0.0,0.0,28,1,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,GU,USA,2020-03-27T22:14:55,13.4443,144.7937,51,1,0,03-27-2020,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,GU,USA,2020-03-27T22:14:55,0.0,0.0,51,1,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,GU,USA,2020-03-26T23:48:35,13.4443,144.7937,45,1,0,03-26-2020,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,GU,USA,2020-03-26T23:48:35,0.0,0.0,45,1,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,GU,USA,2020-03-25T23:33:19,13.4443,144.7937,37,1,0,03-25-2020,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,GU,USA,2020-03-25T23:33:19,0.0,0.0,37,1,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,GU,USA,2020-03-24T23:37:31,13.4443,144.7937,32,1,0,03-24-2020,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,GU,USA,2020-03-24T23:37:31,0.0,0.0,32,1,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,GU,USA,2020-03-23T23:19:34,13.4443,144.7937,29,1,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,GU,USA,2020-03-23T23:19:34,0.0,0.0,29,1,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Worth,GA,USA,2020-03-27T22:14:55,31.55162306,-83.85090513,7,0,0,03-27-2020,20299,1,0,0.03448445736243165,25.848138,4.318159,0.0,0.0,0.0
Worth,GA,USA,2020-03-26T23:48:35,31.55162306,-83.85090513,6,0,0,03-26-2020,20299,2,0,0.0295581063106557,21.529979,4.014064,0.0,0.0,0.0
Worth,GA,USA,2020-03-25T23:33:19,31.55162306,-83.85090513,4,0,0,03-25-2020,20299,0,0,0.0197054042071038,17.515915,1.094745,0.0,0.0,0.0
Worth,GA,USA,2020-03-24T23:37:31,31.55162306,-83.85090513,4,0,0,03-24-2020,20299,1,0,0.0197054042071038,16.42117,1.642117,0.0,0.0,0.0
Worth,GA,USA,2020-03-23T23:19:34,31.55162306,-83.85090513,3,0,0,03-23-2020,20299,0,0,0.01477905315532785,14.779053,0.0,0.0,0.0,0.0
Wilkinson,GA,USA,2020-03-27T22:14:55,32.80291082,-83.17140684,0,0,0,03-27-2020,9036,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wilkinson,GA,USA,2020-03-26T23:48:35,32.80291082,-83.17140684,0,0,0,03-26-2020,9036,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wilkinson,GA,USA,2020-03-25T23:33:19,32.80291082,-83.17140684,0,0,0,03-25-2020,9036,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wilkinson,GA,USA,2020-03-24T23:37:31,32.80291082,-83.17140684,0,0,0,03-24-2020,9036,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wilkinson,GA,USA,2020-03-23T23:19:34,32.80291082,-83.17140684,0,0,0,03-23-2020,9036,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wilkes,GA,USA,2020-03-27T22:14:55,33.78290391,-82.74286107,1,0,0,03-27-2020,9876,0,0,0.01012555690562981,7.125392,1.500083,0.0,0.0,0.0
Wilkes,GA,USA,2020-03-26T23:48:35,33.78290391,-82.74286107,1,0,0,03-26-2020,9876,0,0,0.01012555690562981,5.625309,2.250123,0.0,0.0,0.0
Wilkes,GA,USA,2020-03-25T23:33:19,33.78290391,-82.74286107,1,0,0,03-25-2020,9876,1,0,0.01012555690562981,3.375186,3.375186,0.0,0.0,0.0
Wilkes,GA,USA,2020-03-24T23:37:31,33.78290391,-82.74286107,0,0,0,03-24-2020,9876,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wilkes,GA,USA,2020-03-23T23:19:34,33.78290391,-82.74286107,0,0,0,03-23-2020,9876,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wilcox,GA,USA,2020-03-27T22:14:55,31.97496928,-83.43438555,0,0,0,03-27-2020,8812,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wilcox,GA,USA,2020-03-26T23:48:35,31.97496928,-83.43438555,0,0,0,03-26-2020,8812,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wilcox,GA,USA,2020-03-25T23:33:19,31.97496928,-83.43438555,0,0,0,03-25-2020,8812,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wilcox,GA,USA,2020-03-24T23:37:31,31.97496928,-83.43438555,0,0,0,03-24-2020,8812,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wilcox,GA,USA,2020-03-23T23:19:34,31.97496928,-83.43438555,0,0,0,03-23-2020,8812,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Whitfield,GA,USA,2020-03-27T22:14:55,34.80987459,-84.96093476,6,0,0,03-27-2020,104062,0,0,0.005765793469277931,4.342141,0.711827,0.0,0.0,0.0
Whitfield,GA,USA,2020-03-26T23:48:35,34.80987459,-84.96093476,6,0,0,03-26-2020,104062,2,0,0.005765793469277931,3.630314,1.067739,0.0,0.0,0.0
Whitfield,GA,USA,2020-03-25T23:33:19,34.80987459,-84.96093476,4,0,0,03-25-2020,104062,2,0,0.0038438623128519535,2.562575,0.640644,0.0,0.0,0.0
Whitfield,GA,USA,2020-03-24T23:37:31,34.80987459,-84.96093476,2,0,0,03-24-2020,104062,0,0,0.0019219311564259768,1.921931,0.0,0.0,0.0,0.0
Whitfield,GA,USA,2020-03-23T23:19:34,34.80987459,-84.96093476,2,0,0,03-23-2020,104062,0,0,0.0019219311564259768,1.921931,0.0,0.0,0.0,0.0
White,GA,USA,2020-03-27T22:14:55,34.64624278,-83.74905525,1,0,0,03-27-2020,29970,0,0,0.0033366700033366703,2.348027,0.494321,0.0,0.0,0.0
White,GA,USA,2020-03-26T23:48:35,34.64624278,-83.74905525,1,0,0,03-26-2020,29970,0,0,0.0033366700033366703,1.853706,0.741483,0.0,0.0,0.0
White,GA,USA,2020-03-25T23:33:19,34.64624278,-83.74905525,1,0,0,03-25-2020,29970,1,0,0.0033366700033366703,1.112223,1.112223,0.0,0.0,0.0
White,GA,USA,2020-03-24T23:37:31,34.64624278,-83.74905525,0,0,0,03-24-2020,29970,0,0,0.0,0.0,0.0,0.0,0.0,0.0
White,GA,USA,2020-03-23T23:19:34,34.64624278,-83.74905525,0,0,0,03-23-2020,29970,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wheeler,GA,USA,2020-03-27T22:14:55,32.12009104,-82.72574721,0,0,0,03-27-2020,7879,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wheeler,GA,USA,2020-03-26T23:48:35,32.12009104,-82.72574721,0,0,0,03-26-2020,7879,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wheeler,GA,USA,2020-03-25T23:33:19,32.12009104,-82.72574721,0,0,0,03-25-2020,7879,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wheeler,GA,USA,2020-03-24T23:37:31,32.12009104,-82.72574721,0,0,0,03-24-2020,7879,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wheeler,GA,USA,2020-03-23T23:19:34,32.12009104,-82.72574721,0,0,0,03-23-2020,7879,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Webster,GA,USA,2020-03-27T22:14:55,32.04066113,-84.54742852,0,0,0,03-27-2020,2611,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Webster,GA,USA,2020-03-26T23:48:35,32.04066113,-84.54742852,0,0,0,03-26-2020,2611,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Webster,GA,USA,2020-03-25T23:33:19,32.04066113,-84.54742852,0,0,0,03-25-2020,2611,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Webster,GA,USA,2020-03-24T23:37:31,32.04066113,-84.54742852,0,0,0,03-24-2020,2611,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Webster,GA,USA,2020-03-23T23:19:34,32.04066113,-84.54742852,0,0,0,03-23-2020,2611,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,GA,USA,2020-03-27T22:14:55,31.5521809,-81.91894878,0,0,0,03-27-2020,29808,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,GA,USA,2020-03-26T23:48:35,31.5521809,-81.91894878,0,0,0,03-26-2020,29808,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,GA,USA,2020-03-25T23:33:19,31.5521809,-81.91894878,0,0,0,03-25-2020,29808,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,GA,USA,2020-03-24T23:37:31,31.5521809,-81.91894878,0,0,0,03-24-2020,29808,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,GA,USA,2020-03-23T23:19:34,31.5521809,-81.91894878,0,0,0,03-23-2020,29808,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,GA,USA,2020-03-27T22:14:55,32.96711864,-82.79357039,2,0,0,03-27-2020,20386,0,0,0.009810654370646522,8.357224,0.726715,0.0,0.0,0.0
Washington,GA,USA,2020-03-26T23:48:35,32.96711864,-82.79357039,2,0,0,03-26-2020,20386,0,0,0.009810654370646522,7.630509,1.090073,0.0,0.0,0.0
Washington,GA,USA,2020-03-25T23:33:19,32.96711864,-82.79357039,2,0,0,03-25-2020,20386,1,0,0.009810654370646522,6.540436,1.635109,0.0,0.0,0.0
Washington,GA,USA,2020-03-24T23:37:31,32.96711864,-82.79357039,1,0,0,03-24-2020,20386,0,0,0.004905327185323261,4.905327,0.0,0.0,0.0,0.0
Washington,GA,USA,2020-03-23T23:19:34,32.96711864,-82.79357039,1,0,0,03-23-2020,20386,0,0,0.004905327185323261,4.905327,0.0,0.0,0.0,0.0
Warren,GA,USA,2020-03-27T22:14:55,33.41146451,-82.67795848,0,0,0,03-27-2020,5251,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Warren,GA,USA,2020-03-26T23:48:35,33.41146451,-82.67795848,0,0,0,03-26-2020,5251,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Warren,GA,USA,2020-03-25T23:33:19,33.41146451,-82.67795848,0,0,0,03-25-2020,5251,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Warren,GA,USA,2020-03-24T23:37:31,33.41146451,-82.67795848,0,0,0,03-24-2020,5251,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Warren,GA,USA,2020-03-23T23:19:34,33.41146451,-82.67795848,0,0,0,03-23-2020,5251,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ware,GA,USA,2020-03-27T22:14:55,31.05449097,-82.42224148,2,0,0,03-27-2020,35680,0,0,0.005605381165919282,3.529314,1.038033,0.0,0.0,0.0
Ware,GA,USA,2020-03-26T23:48:35,31.05449097,-82.42224148,2,0,0,03-26-2020,35680,1,0,0.005605381165919282,2.491281,1.557051,0.0,0.0,0.0
Ware,GA,USA,2020-03-25T23:33:19,31.05449097,-82.42224148,1,0,0,03-25-2020,35680,1,0,0.002802690582959641,0.93423,0.93423,0.0,0.0,0.0
Ware,GA,USA,2020-03-24T23:37:31,31.05449097,-82.42224148,0,0,0,03-24-2020,35680,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ware,GA,USA,2020-03-23T23:19:34,31.05449097,-82.42224148,0,0,0,03-23-2020,35680,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Walton,GA,USA,2020-03-27T22:14:55,33.78017694,-83.73552314,0,0,0,03-27-2020,93503,0,0,0.0,0.26407,-0.132035,0.0,0.0,0.0
Walton,GA,USA,2020-03-26T23:48:35,33.78017694,-83.73552314,0,0,0,03-26-2020,93503,-1,0,0.0,0.396105,-0.198053,0.0,0.0,0.0
Walton,GA,USA,2020-03-25T23:33:19,33.78017694,-83.73552314,1,0,0,03-25-2020,93503,0,0,0.0010694844015700033,0.594158,0.237663,0.0,0.0,0.0
Walton,GA,USA,2020-03-24T23:37:31,33.78017694,-83.73552314,1,0,0,03-24-2020,93503,1,0,0.0010694844015700033,0.356495,0.356495,0.0,0.0,0.0
Walton,GA,USA,2020-03-23T23:19:34,33.78017694,-83.73552314,0,0,0,03-23-2020,93503,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Walker,GA,USA,2020-03-27T22:14:55,34.73376362,-85.30165174,0,0,0,03-27-2020,69410,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Walker,GA,USA,2020-03-26T23:48:35,34.73376362,-85.30165174,0,0,0,03-26-2020,69410,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Walker,GA,USA,2020-03-25T23:33:19,34.73376362,-85.30165174,0,0,0,03-25-2020,69410,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Walker,GA,USA,2020-03-24T23:37:31,34.73376362,-85.30165174,0,0,0,03-24-2020,69410,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Walker,GA,USA,2020-03-23T23:19:34,34.73376362,-85.30165174,0,0,0,03-23-2020,69410,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Upson,GA,USA,2020-03-27T22:14:55,32.87920671,-84.30024826,2,0,0,03-27-2020,26215,2,0,0.007629219912263971,2.543073,2.543073,0.0,0.0,0.0
Upson,GA,USA,2020-03-26T23:48:35,32.87920671,-84.30024826,0,0,0,03-26-2020,26215,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Upson,GA,USA,2020-03-25T23:33:19,32.87920671,-84.30024826,0,0,0,03-25-2020,26215,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Upson,GA,USA,2020-03-24T23:37:31,32.87920671,-84.30024826,0,0,0,03-24-2020,26215,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Upson,GA,USA,2020-03-23T23:19:34,32.87920671,-84.30024826,0,0,0,03-23-2020,26215,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Union,GA,USA,2020-03-27T22:14:55,34.82995757,-83.98967069,0,0,0,03-27-2020,24001,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Union,GA,USA,2020-03-26T23:48:35,34.82995757,-83.98967069,0,0,0,03-26-2020,24001,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Union,GA,USA,2020-03-25T23:33:19,34.82995757,-83.98967069,0,0,0,03-25-2020,24001,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Union,GA,USA,2020-03-24T23:37:31,34.82995757,-83.98967069,0,0,0,03-24-2020,24001,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Union,GA,USA,2020-03-23T23:19:34,34.82995757,-83.98967069,0,0,0,03-23-2020,24001,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Unassigned,GA,USA,2020-03-27T22:14:55,0.0,0.0,217,42,0,03-27-2020,0,51,10,0.0,0.0,0.0,0.0,0.0,0.0
Unassigned,GA,USA,2020-03-26T23:48:35,0.0,0.0,166,32,0,03-26-2020,0,20,8,0.0,0.0,0.0,0.0,0.0,0.0
Unassigned,GA,USA,2020-03-25T23:33:19,0.0,0.0,146,24,0,03-25-2020,0,65,7,0.0,0.0,0.0,0.0,0.0,0.0
Unassigned,GA,USA,2020-03-24T23:37:31,0.0,0.0,81,17,0,03-24-2020,0,36,7,0.0,0.0,0.0,0.0,0.0,0.0
Unassigned,GA,USA,2020-03-23T23:19:34,0.0,0.0,45,10,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Twiggs,GA,USA,2020-03-27T22:14:55,32.67435595,-83.43078662,2,0,0,03-27-2020,8188,0,0,0.024425989252564728,20.807324,1.809332,0.0,0.0,0.0
Twiggs,GA,USA,2020-03-26T23:48:35,32.67435595,-83.43078662,2,0,0,03-26-2020,8188,0,0,0.024425989252564728,18.997992,2.713999,0.0,0.0,0.0
Twiggs,GA,USA,2020-03-25T23:33:19,32.67435595,-83.43078662,2,0,0,03-25-2020,8188,1,0,0.024425989252564728,16.283993,4.070998,0.0,0.0,0.0
Twiggs,GA,USA,2020-03-24T23:37:31,32.67435595,-83.43078662,1,0,0,03-24-2020,8188,0,0,0.012212994626282364,12.212995,0.0,0.0,0.0,0.0
Twiggs,GA,USA,2020-03-23T23:19:34,32.67435595,-83.43078662,1,0,0,03-23-2020,8188,0,0,0.012212994626282364,12.212995,0.0,0.0,0.0,0.0
Turner,GA,USA,2020-03-27T22:14:55,31.71612656,-83.62069378,2,0,0,03-27-2020,7912,0,0,0.02527805864509606,19.660712,2.808673,0.0,0.0,0.0
Turner,GA,USA,2020-03-26T23:48:35,31.71612656,-83.62069378,2,0,0,03-26-2020,7912,1,0,0.02527805864509606,16.852039,4.21301,0.0,0.0,0.0
Turner,GA,USA,2020-03-25T23:33:19,31.71612656,-83.62069378,1,0,0,03-25-2020,7912,0,0,0.01263902932254803,12.639029,0.0,0.0,0.0,0.0
Turner,GA,USA,2020-03-24T23:37:31,31.71612656,-83.62069378,1,0,0,03-24-2020,7912,0,0,0.01263902932254803,12.639029,0.0,0.0,0.0,0.0
Turner,GA,USA,2020-03-23T23:19:34,31.71612656,-83.62069378,1,0,0,03-23-2020,7912,0,0,0.01263902932254803,12.639029,0.0,0.0,0.0,0.0
Troup,GA,USA,2020-03-27T22:14:55,33.03349196,-85.02812115,11,0,0,03-27-2020,70034,1,0,0.01570665676671331,11.863726,1.921465,0.0,0.0,0.0
Troup,GA,USA,2020-03-26T23:48:35,33.03349196,-85.02812115,10,0,0,03-26-2020,70034,3,0,0.014278778878830284,9.942261,2.168259,0.0,0.0,0.0
Troup,GA,USA,2020-03-25T23:33:19,33.03349196,-85.02812115,7,0,0,03-25-2020,70034,1,0,0.009995145215181198,7.774002,1.110572,0.0,0.0,0.0
Troup,GA,USA,2020-03-24T23:37:31,33.03349196,-85.02812115,6,0,0,03-24-2020,70034,2,0,0.00856726732729817,6.66343,0.951918,0.0,0.0,0.0
Troup,GA,USA,2020-03-23T23:19:34,33.03349196,-85.02812115,4,0,0,03-23-2020,70034,0,0,0.005711511551532113,5.711512,0.0,0.0,0.0,0.0
Treutlen,GA,USA,2020-03-27T22:14:55,32.40422134,-82.56904553,0,0,0,03-27-2020,6809,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Treutlen,GA,USA,2020-03-26T23:48:35,32.40422134,-82.56904553,0,0,0,03-26-2020,6809,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Treutlen,GA,USA,2020-03-25T23:33:19,32.40422134,-82.56904553,0,0,0,03-25-2020,6809,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Treutlen,GA,USA,2020-03-24T23:37:31,32.40422134,-82.56904553,0,0,0,03-24-2020,6809,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Treutlen,GA,USA,2020-03-23T23:19:34,32.40422134,-82.56904553,0,0,0,03-23-2020,6809,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Towns,GA,USA,2020-03-27T22:14:55,34.91369188,-83.74107459999998,0,0,0,03-27-2020,11852,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Towns,GA,USA,2020-03-26T23:48:35,34.91369188,-83.74107459999998,0,0,0,03-26-2020,11852,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Towns,GA,USA,2020-03-25T23:33:19,34.91369188,-83.74107459999998,0,0,0,03-25-2020,11852,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Towns,GA,USA,2020-03-24T23:37:31,34.91369188,-83.74107459999998,0,0,0,03-24-2020,11852,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Towns,GA,USA,2020-03-23T23:19:34,34.91369188,-83.74107459999998,0,0,0,03-23-2020,11852,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toombs,GA,USA,2020-03-27T22:14:55,32.12059861,-82.32957247,1,0,0,03-27-2020,26887,0,0,0.0037192695354632353,2.066261,0.826504,0.0,0.0,0.0
Toombs,GA,USA,2020-03-26T23:48:35,32.12059861,-82.32957247,1,0,0,03-26-2020,26887,1,0,0.0037192695354632353,1.239757,1.239757,0.0,0.0,0.0
Toombs,GA,USA,2020-03-25T23:33:19,32.12059861,-82.32957247,0,0,0,03-25-2020,26887,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toombs,GA,USA,2020-03-24T23:37:31,32.12059861,-82.32957247,0,0,0,03-24-2020,26887,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toombs,GA,USA,2020-03-23T23:19:34,32.12059861,-82.32957247,0,0,0,03-23-2020,26887,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Tift,GA,USA,2020-03-27T22:14:55,31.45743864,-83.5236119,11,0,0,03-27-2020,40571,4,0,0.027112962460871068,16.645107,5.233928,0.0,0.0,0.0
Tift,GA,USA,2020-03-26T23:48:35,31.45743864,-83.5236119,7,0,0,03-26-2020,40571,2,0,0.017253703384190678,11.411179,2.921261,0.0,0.0,0.0
Tift,GA,USA,2020-03-25T23:33:19,31.45743864,-83.5236119,5,0,0,03-25-2020,40571,1,0,0.012324073845850485,8.489918,1.917079,0.0,0.0,0.0
Tift,GA,USA,2020-03-24T23:37:31,31.45743864,-83.5236119,4,0,0,03-24-2020,40571,2,0,0.009859259076680388,6.572839,1.643209,0.0,0.0,0.0
Tift,GA,USA,2020-03-23T23:19:34,31.45743864,-83.5236119,2,0,0,03-23-2020,40571,0,0,0.004929629538340194,4.92963,0.0,0.0,0.0,0.0
Thomas,GA,USA,2020-03-27T22:14:55,30.86392347,-83.91847289,3,0,0,03-27-2020,44448,2,0,0.006749460043196545,3.083087,1.833187,0.0,0.0,0.0
Thomas,GA,USA,2020-03-26T23:48:35,30.86392347,-83.91847289,1,0,0,03-26-2020,44448,0,0,0.002249820014398848,1.2499,0.49996,0.0,0.0,0.0
Thomas,GA,USA,2020-03-25T23:33:19,30.86392347,-83.91847289,1,0,0,03-25-2020,44448,1,0,0.002249820014398848,0.74994,0.74994,0.0,0.0,0.0
Thomas,GA,USA,2020-03-24T23:37:31,30.86392347,-83.91847289,0,0,0,03-24-2020,44448,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas,GA,USA,2020-03-23T23:19:34,30.86392347,-83.91847289,0,0,0,03-23-2020,44448,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Terrell,GA,USA,2020-03-27T22:14:55,31.77527543,-84.44069698,6,0,0,03-27-2020,8611,1,0,0.06967831842991523,51.040085,9.319117,0.0,0.0,0.0
Terrell,GA,USA,2020-03-26T23:48:35,31.77527543,-84.44069698,5,0,0,03-26-2020,8611,1,0,0.05806526535826269,41.720968,8.172148,0.0,0.0,0.0
Terrell,GA,USA,2020-03-25T23:33:19,31.77527543,-84.44069698,4,0,0,03-25-2020,8611,1,0,0.04645221228661015,33.54882,6.451696,0.0,0.0,0.0
Terrell,GA,USA,2020-03-24T23:37:31,31.77527543,-84.44069698,3,0,0,03-24-2020,8611,1,0,0.034839159214957616,27.097124,3.871018,0.0,0.0,0.0
Terrell,GA,USA,2020-03-23T23:19:34,31.77527543,-84.44069698,2,0,0,03-23-2020,8611,0,0,0.023226106143305076,23.226106,0.0,0.0,0.0,0.0
Telfair,GA,USA,2020-03-27T22:14:55,31.92829517,-82.93491155,0,0,0,03-27-2020,15876,0,0,0.0,1.555263,-0.777632,0.0,0.0,0.0
Telfair,GA,USA,2020-03-26T23:48:35,31.92829517,-82.93491155,0,0,0,03-26-2020,15876,-1,0,0.0,2.332895,-1.166447,0.0,0.0,0.0
Telfair,GA,USA,2020-03-25T23:33:19,31.92829517,-82.93491155,1,0,0,03-25-2020,15876,0,0,0.006298815822625347,3.499342,1.399737,0.0,0.0,0.0
Telfair,GA,USA,2020-03-24T23:37:31,31.92829517,-82.93491155,1,0,0,03-24-2020,15876,1,0,0.006298815822625347,2.099605,2.099605,0.0,0.0,0.0
Telfair,GA,USA,2020-03-23T23:19:34,31.92829517,-82.93491155,0,0,0,03-23-2020,15876,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor,GA,USA,2020-03-27T22:14:55,32.55792548,-84.25077141,1,0,0,03-27-2020,8039,0,0,0.012439358129120536,8.753622,1.842867,0.0,0.0,0.0
Taylor,GA,USA,2020-03-26T23:48:35,32.55792548,-84.25077141,1,0,0,03-26-2020,8039,0,0,0.012439358129120536,6.910755,2.764302,0.0,0.0,0.0
Taylor,GA,USA,2020-03-25T23:33:19,32.55792548,-84.25077141,1,0,0,03-25-2020,8039,1,0,0.012439358129120536,4.146453,4.146453,0.0,0.0,0.0
Taylor,GA,USA,2020-03-24T23:37:31,32.55792548,-84.25077141,0,0,0,03-24-2020,8039,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor,GA,USA,2020-03-23T23:19:34,32.55792548,-84.25077141,0,0,0,03-23-2020,8039,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Tattnall,GA,USA,2020-03-27T22:14:55,32.04785085,-82.05539188,2,0,0,03-27-2020,25391,0,0,0.007876806742546571,6.126405,0.875201,0.0,0.0,0.0
Tattnall,GA,USA,2020-03-26T23:48:35,32.04785085,-82.05539188,2,0,0,03-26-2020,25391,1,0,0.007876806742546571,5.251204,1.312801,0.0,0.0,0.0
Tattnall,GA,USA,2020-03-25T23:33:19,32.04785085,-82.05539188,1,0,0,03-25-2020,25391,0,0,0.003938403371273286,3.938403,0.0,0.0,0.0,0.0
Tattnall,GA,USA,2020-03-24T23:37:31,32.04785085,-82.05539188,1,0,0,03-24-2020,25391,0,0,0.003938403371273286,3.938403,0.0,0.0,0.0,0.0
Tattnall,GA,USA,2020-03-23T23:19:34,32.04785085,-82.05539188,1,0,0,03-23-2020,25391,0,0,0.003938403371273286,3.938403,0.0,0.0,0.0,0.0
Taliaferro,GA,USA,2020-03-27T22:14:55,33.56543317,-82.88136816,0,0,0,03-27-2020,1608,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Taliaferro,GA,USA,2020-03-26T23:48:35,33.56543317,-82.88136816,0,0,0,03-26-2020,1608,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Taliaferro,GA,USA,2020-03-25T23:33:19,33.56543317,-82.88136816,0,0,0,03-25-2020,1608,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Taliaferro,GA,USA,2020-03-24T23:37:31,33.56543317,-82.88136816,0,0,0,03-24-2020,1608,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Taliaferro,GA,USA,2020-03-23T23:19:34,33.56543317,-82.88136816,0,0,0,03-23-2020,1608,0,0,0.0,0.0,0.0,0.0,0.0,0.0
